date_file,County,Population,PCR_Positive_Tests,PCR_Positive_Percent,PCR_Total_Tests,Beds_Occupied_Total,Beds_Occupied_Percent,Beds_Available_Total,COVID_Total_Admissions,COVID_Susp_Admissions,COVID_Conf_Admissions
2021-06-10,"Palm Beach County, FL",1496770,121.323,0.037,22953,387.3828571428571,0.76,3568,16.857142857142858,25,93
2021-06-10,"Duval County, FL",957755,77.66014285714286,0.039,13939,360.14,0.77,3274,21.857142857142858,75,78
2021-06-13,"Miami-Dade County, FL",2716940,439.85828571428567,0.036,85528,714.1557142857143,0.83,6023,44.57142857142857,75,237
2021-06-13,"Broward County, FL",1952778,234.24514285714284,0.039,42044,511.23428571428576,0.78,4588,37.142857142857146,36,224
2021-06-13,"Duval County, FL",957755,89.88000000000001,0.042,14980,360.8,0.77,3280,20.285714285714285,75,67
2021-06-13,"Palm Beach County, FL",1496770,117.01285714285714,0.038,21555,386.5142857142857,0.76,3560,15.714285714285714,28,82
2021-06-14,"Miami-Dade County, FL",2716940,464.1550000000001,0.035,92831,713.5628571428571,0.83,6018,43.714285714285715,86,220
2021-06-14,"Broward County, FL",1952778,239.72571428571428,0.038,44160,511.68,0.78,4592,36.42857142857143,31,224
2021-06-14,"Duval County, FL",957755,99.91142857142857,0.044,15895,361.13,0.77,3283,20.142857142857142,76,65
2021-06-14,"Palm Beach County, FL",1496770,125.50757142857142,0.039,22527,355.7142857142857,0.75,3320,16.285714285714285,28,86
2021-06-15,"Miami-Dade County, FL",2716940,460.1268571428572,0.034,94732,716.29,0.83,6041,42.714285714285715,87,212
2021-06-15,"Broward County, FL",1952778,243.201,0.037,46011,512.6828571428572,0.78,4601,41,41,246
2021-06-15,"Duval County, FL",957755,105.14942857142856,0.046,16001,361.35,0.77,3285,19.857142857142858,71,68
2021-06-15,"Palm Beach County, FL",1496770,126.21428571428571,0.038,23250,355.60714285714283,0.75,3319,16,26,86
2021-06-16,"Miami-Dade County, FL",2716940,435.74142857142857,0.033,92430,724.5600000000001,0.84,6038,43,88,213
2021-06-16,"Broward County, FL",1952778,236.89542857142854,0.036,46063,506.55,0.77,4605,43.285714285714285,44,259
2021-06-16,"Duval County, FL",957755,105.97157142857144,0.047,15783,361.57000000000005,0.77,3287,20.285714285714285,67,75
2021-06-16,"Palm Beach County, FL",1496770,117.02042857142855,0.037,22139,381.42857142857144,0.75,3560,15.571428571428571,26,83
2021-06-17,"Miami-Dade County, FL",2716940,440.0474285714286,0.034,90598,724.92,0.84,6041,42.42857142857143,78,219
2021-06-17,"Broward County, FL",1952778,224.72742857142856,0.036,43697,507.87,0.77,4617,40.857142857142854,44,242
2021-06-17,"Duval County, FL",957755,108.34285714285716,0.05,15168,357.09142857142854,0.76,3289,20.714285714285715,71,74
2021-06-17,"Palm Beach County, FL",1496770,114.63514285714287,0.038,21117,381.42857142857144,0.75,3560,14.714285714285714,19,84
2021-06-21,"Miami-Dade County, FL",2716940,431.42500000000007,0.035,86285,716.7642857142856,0.83,6045,34.42857142857143,67,174
2021-06-21,"Broward County, FL",1952778,223.17342857142856,0.037,42222,509.74000000000007,0.77,4634,35.857142857142854,57,194
2021-06-21,"Duval County, FL",957755,118.3697142857143,0.058,14286,357.09142857142854,0.76,3289,23.142857142857142,82,80
2021-06-21,"Palm Beach County, FL",1496770,114.83271428571427,0.039,20611,378.14,0.74,3577,14,13,85
2021-06-24,"Miami-Dade County, FL",2716940,443.40028571428576,0.038,81679,718.5428571428572,0.83,6060,38,76,190
2021-06-24,"Broward County, FL",1952778,225.59828571428574,0.039,40492,498.88571428571424,0.76,4595,38,64,202
2021-06-24,"Duval County, FL",957755,123.41642857142858,0.065,13291,352.39285714285717,0.75,3289,27.142857142857142,86,104
2021-06-24,"Palm Beach County, FL",1496770,128.556,0.042,21426,373.6557142857143,0.73,3583,17,18,101
2021-06-28,"Miami-Dade County, FL",2716940,496.55171428571424,0.043,80834,718.1871428571428,0.83,6057,43.142857142857146,65,237
2021-06-28,"Broward County, FL",1952778,256.6077142857143,0.046,39049,498.34285714285716,0.76,4590,27,56,133
2021-06-28,"Duval County, FL",957755,130.39028571428574,0.069,13228,352.39285714285717,0.75,3289,31.142857142857142,79,139
2021-06-28,"Palm Beach County, FL",1496770,143.91,0.045,22386,378.03428571428566,0.74,3576,17,18,101
2021-07-01,"Miami-Dade County, FL",2716940,568.8137142857142,0.048,82952,720.2028571428572,0.83,6074,47.285714285714285,72,259
2021-07-01,"Broward County, FL",1952778,275.744,0.049,39392,513.7971428571428,0.78,4611,32.142857142857146,66,159
2021-07-01,"Duval County, FL",957755,169.66000000000003,0.085,13972,352.39285714285717,0.75,3289,32,70,154
2021-07-01,"Palm Beach County, FL",1496770,146.27342857142858,0.046,22259,381.32142857142856,0.75,3559,17.571428571428573,18,105
2021-07-05,"Miami-Dade County, FL",2716940,663.8057142857143,0.057,81520,728.5199999999999,0.84,6071,48.142857142857146,69,268
2021-07-05,"Broward County, FL",1952778,308.98999999999995,0.055,39326,515.58,0.78,4627,39.57142857142857,52,225
2021-07-05,"Duval County, FL",957755,251.05342857142855,0.118,14893,352.39285714285717,0.75,3289,35.57142857142857,86,163
2021-07-05,"Palm Beach County, FL",1496770,182.41114285714283,0.059,21642,377.5057142857143,0.74,3571,22.142857142857142,21,134
2021-07-08,"Miami-Dade County, FL",2716940,639.4585714285714,0.057,78530,712.2585714285714,0.83,6007,55,84,301
2021-07-08,"Broward County, FL",1952778,346.26114285714283,0.062,39094,512.9057142857143,0.78,4603,51.57142857142857,61,300
2021-07-08,"Duval County, FL",957755,278.20257142857145,0.127,15334,352.39285714285717,0.75,3289,43.285714285714285,87,216
2021-07-08,"Palm Beach County, FL",1496770,201.04785714285714,0.067,21005,369.6685714285714,0.72,3594,29.285714285714285,21,184
2021-07-12,"Miami-Dade County, FL",2716940,742.1245714285714,0.072,72151,710.7171428571428,0.83,5994,58.42857142857143,75,334
2021-07-12,"Duval County, FL",957755,334.51200000000006,0.161,14544,357.09142857142854,0.76,3289,52.142857142857146,89,276
2021-07-12,"Broward County, FL",1952778,402.4242857142857,0.078,36115,508.42,0.77,4622,53.142857142857146,62,310
2021-07-12,"Palm Beach County, FL",1496770,230.772,0.084,19231,385.6457142857143,0.74,3648,35.142857142857146,42,204
2021-07-15,"Miami-Dade County, FL",2716940,838.051,0.083,70679,729.72,0.84,6081,84.71428571428571,101,492
2021-07-15,"Duval County, FL",957755,442.584,0.189,16392,371.1871428571429,0.79,3289,60.714285714285715,109,316
2021-07-15,"Broward County, FL",1952778,466.2951428571428,0.087,37518,526.5914285714287,0.79,4666,74,75,443
2021-07-15,"Palm Beach County, FL",1496770,278.89285714285717,0.095,20550,402.04,0.76,3703,46.285714285714285,55,269
2021-07-19,"Miami-Dade County, FL",2716940,1141.27,0.091,87790,719.1,0.85,5922,97.28571428571429,123,558
2021-07-19,"Duval County, FL",957755,744.8199999999999,0.223,23380,375.8857142857143,0.8,3289,76.71428571428571,125,412
2021-07-19,"Broward County, FL",1952778,738.396,0.108,47859,543.1628571428572,0.81,4694,81.71428571428571,89,483
2021-07-19,"Palm Beach County, FL",1496770,467.74285714285713,0.12,27285,398.0228571428571,0.76,3666,51,42,315
2021-07-22,"Miami-Dade County, FL",2716940,1387.9394285714284,0.104,93419,733.6585714285713,0.87,5903,124.42857142857143,143,728
2021-07-22,"Duval County, FL",957755,939.5527142857143,0.247,26627,375.8857142857143,0.8,3289,82.57142857142857,130,448
2021-07-22,"Broward County, FL",1952778,921.1785714285714,0.125,51586,546.9814285714286,0.81,4727,109.85714285714286,95,674
2021-07-22,"Palm Beach County, FL",1496770,575.3000000000001,0.14,28765,396.8285714285715,0.76,3655,59.857142857142854,31,388
2021-07-26,"Miami-Dade County, FL",2716940,1640.697,0.123,93373,746.46,0.87,6006,147.28571428571428,149,882
2021-07-26,"Duval County, FL",957755,1040.5035714285716,0.265,27485,385.28285714285715,0.82,3289,110.85714285714286,129,647
2021-07-26,"Broward County, FL",1952778,1119.09,0.146,53655,562.5028571428571,0.83,4744,130.85714285714286,94,822
2021-07-26,"Palm Beach County, FL",1496770,678.9527142857143,0.159,29891,409.27714285714285,0.78,3673,75.85714285714286,34,497
2021-07-29,"Miami-Dade County, FL",2716940,1917.6777142857143,0.128,104873,756.8000000000001,0.88,6020,166,144,1018
2021-07-29,"Duval County, FL",957755,1239.1080000000002,0.273,31772,389.9814285714286,0.83,3289,137,136,823
2021-07-29,"Broward County, FL",1952778,1392.5897142857143,0.156,62488,555.2571428571429,0.82,4740,168.42857142857142,142,1037
2021-07-29,"Palm Beach County, FL",1496770,849.9432857142857,0.171,34793,424.44000000000005,0.81,3668,82.57142857142857,43,535
2021-08-02,"Miami-Dade County, FL",2716940,2311.566428571429,0.135,119859,759.5657142857143,0.88,6042,178.42857142857142,141,1108
2021-08-02,"Broward County, FL",1952778,1775.9191428571428,0.173,71858,564.1628571428571,0.83,4758,174.28571428571428,149,1071
2021-08-02,"Duval County, FL",957755,1441.3108571428572,0.278,36292,394.67999999999995,0.84,3289,159.42857142857142,155,961
2021-08-02,"Palm Beach County, FL",1496770,1108.4640000000002,0.196,39588,436.4614285714286,0.83,3681,93.42857142857143,42,612
2021-08-05,"Miami-Dade County, FL",2716940,2584.097142857143,0.136,133005,768.5785714285714,0.89,6045,184.71428571428572,132,1161
2021-08-05,"Broward County, FL",1952778,1984.8798571428572,0.179,77621,572.52,0.84,4771,237.28571428571428,191,1470
2021-08-05,"Duval County, FL",957755,1532.0594285714287,0.272,39428,404.07714285714286,0.86,3289,169.71428571428572,171,1017
2021-08-05,"Palm Beach County, FL",1496770,1225.337142857143,0.198,43320,443.52,0.84,3696,127,53,836
2021-08-09,"Miami-Dade County, FL",2716940,2830.2764285714284,0.143,138545,664.7771428571428,0.88,5288,181,104,1163
2021-08-09,"Broward County, FL",1952778,2216.533142857143,0.194,79978,586.3785714285714,0.85,4829,248.14285714285714,189,1548
2021-08-09,"Duval County, FL",957755,1398.5900000000001,0.266,36805,408.7757142857143,0.87,3289,175.42857142857142,154,1074
2021-08-09,"Palm Beach County, FL",1496770,1371.27,0.215,44646,451.34999999999997,0.85,3717,144.14285714285714,73,936
2021-08-10,"Miami-Dade County, FL",2716940,2658.1182857142853,0.142,131034,740.8614285714285,0.89,5827,234.14285714285714,205,1434
2021-08-10,"Broward County, FL",1952778,2089.7005714285715,0.192,76187,581.28,0.84,4844,289.14285714285717,228,1796
2021-08-10,"Duval County, FL",957755,1275.9314285714286,0.26,34352,408.7757142857143,0.87,3289,176,144,1088
2021-08-10,"Palm Beach County, FL",1496770,1294.6658571428572,0.211,42951,451.7142857142857,0.85,3720,153.57142857142858,83,992
2021-08-11,"Miami-Dade County, FL",2716940,2519.587142857142,0.142,124205,757.3900000000001,0.89,5957,255,268,1517
2021-08-11,"Broward County, FL",1952778,2007.0308571428573,0.192,73173,583.4399999999999,0.84,4862,292,228,1816
2021-08-11,"Duval County, FL",957755,1129.3622857142857,0.256,30881,411.7142857142857,0.88,3275,180.28571428571428,152,1110
2021-08-11,"Palm Beach County, FL",1496770,1207.0048571428572,0.209,40426,451.95714285714286,0.85,3722,157.57142857142858,81,1022
2021-08-12,"Miami-Dade County, FL",2716940,2411.3068571428566,0.143,118036,756.6271428571429,0.89,5951,259.42857142857144,276,1540
2021-08-12,"Broward County, FL",1952778,2030.937142857143,0.199,71440,586.5600000000001,0.84,4888,294,234,1824
2021-08-12,"Duval County, FL",957755,1009.5595714285715,0.247,28611,414.4857142857143,0.89,3260,178.28571428571428,153,1095
2021-08-12,"Palm Beach County, FL",1496770,1170.3600000000001,0.21,39012,452.07857142857137,0.85,3723,159,83,1030
2021-08-16,"Miami-Dade County, FL",2716940,2050.9255714285714,0.141,101819,763.9714285714286,0.9,5942,236.57142857142858,258,1398
2021-08-16,"Broward County, FL",1952778,1865.9479999999999,0.206,63406,591.84,0.84,4932,264.57142857142856,215,1637
2021-08-16,"Palm Beach County, FL",1496770,1072.9714285714285,0.22,34140,463.4614285714286,0.87,3729,161.85714285714286,94,1039
2021-08-16,"Duval County, FL",957755,703.3654285714285,0.219,22482,416.26000000000005,0.91,3202,153.28571428571428,142,931
2021-08-18,"Miami-Dade County, FL",2716940,2027.2400000000002,0.14,101362,775.9285714285714,0.9,6035,267.42857142857144,277,1595
2021-08-18,"Broward County, FL",1952778,1901.8508571428572,0.206,64626,594.12,0.84,4951,279.7142857142857,226,1732
2021-08-18,"Palm Beach County, FL",1496770,1069.072,0.218,34328,466.40000000000003,0.88,3710,162.71428571428572,108,1031
2021-08-18,"Duval County, FL",957755,660.1782857142856,0.213,21696,414.31,0.91,3187,140.71428571428572,136,849
2021-08-19,"Miami-Dade County, FL",2716940,2100.220571428571,0.142,103532,776.7,0.9,6041,271.57142857142856,284,1617
2021-08-19,"Broward County, FL",1952778,1923.2665714285715,0.207,65038,600.7071428571428,0.85,4947,341.57142857142856,214,2177
2021-08-19,"Palm Beach County, FL",1496770,1081.45,0.215,35210,465.52,0.88,3703,164.71428571428572,116,1037
2021-08-19,"Duval County, FL",957755,653.0057142857142,0.214,21360,414.31,0.91,3187,137.28571428571428,127,834
2021-08-20,"Miami-Dade County, FL",2716940,3349.414714285714,0.141,166283,778.8857142857142,0.9,6058,269.85714285714283,277,1612
2021-08-20,"Broward County, FL",1952778,3052.1919999999996,0.208,102718,598.8857142857142,0.85,4932,278.7142857142857,217,1734
2021-08-20,"Palm Beach County, FL",1496770,1736.68,0.22,55258,464.5142857142857,0.88,3695,164.85714285714286,115,1039
2021-08-20,"Duval County, FL",957755,1039.4161428571429,0.211,34483,414.31,0.91,3187,135,132,813
2021-08-23,"Miami-Dade County, FL",2716940,2968.449285714286,0.155,134059,769.4685714285714,0.89,6052,256.14285714285717,271,1522
2021-08-23,"Broward County, FL",1952778,2601.405714285714,0.22,82772,599.0071428571429,0.85,4933,250.14285714285714,217,1534
2021-08-23,"Palm Beach County, FL",1496770,1418.8428571428572,0.22,45145,460.23999999999995,0.88,3661,153.71428571428572,96,980
2021-08-23,"Duval County, FL",957755,833.7349999999999,0.205,28469,414.31,0.91,3187,129.28571428571428,121,784
2021-08-24,"Miami-Dade County, FL",2716940,NA,NA,108612,767.0528571428571,0.89,6033,263.85714285714283,294,1553
2021-08-24,"Broward County, FL",1952778,NA,NA,65147,566.76,0.84,4723,274.2857142857143,257,1663
2021-08-24,"Palm Beach County, FL",1496770,NA,NA,36198,459.86285714285714,0.88,3658,157.28571428571428,91,1010
2021-08-24,"Duval County, FL",957755,NA,NA,23468,414.31,0.91,3187,132.28571428571428,119,807
2021-08-25,"Miami-Dade County, FL",2716940,3189.988285714286,0.138,161811,773.0285714285714,0.89,6080,262,305,1529
2021-08-25,"Broward County, FL",1952778,3008.038285714286,0.204,103217,567.9599999999999,0.84,4733,266.2857142857143,254,1610
2021-08-25,"Palm Beach County, FL",1496770,1681.2557142857145,0.19,61941,459.98857142857145,0.88,3659,152.71428571428572,81,988
2021-08-25,"Duval County, FL",957755,907.8442857142857,0.181,35110,414.31,0.91,3187,125.85714285714286,117,764
2021-08-26,"Miami-Dade County, FL",2716940,2956.9614285714283,0.13,159221,765.6,0.88,6090,254.71428571428572,309,1474
2021-08-26,"Broward County, FL",1952778,2828.3920000000003,0.196,101014,567.24,0.84,4727,254.28571428571428,262,1518
2021-08-26,"Palm Beach County, FL",1496770,1653.9081428571428,0.187,61911,459.10857142857145,0.88,3652,146,68,954
2021-08-26,"Duval County, FL",957755,916.5600000000001,0.18,35644,414.31,0.91,3187,120,109,731
2021-08-27,"Miami-Dade County, FL",2716940,2985.152142857143,0.129,161985,765.8514285714285,0.88,6092,247.85714285714286,319,1416
2021-08-27,"Broward County, FL",1952778,2859.1765714285716,0.198,101082,566.52,0.84,4721,247.71428571428572,251,1483
2021-08-27,"Palm Beach County, FL",1496770,1706.666857142857,0.191,62548,452.5242857142857,0.87,3641,140,66,914
2021-08-27,"Duval County, FL",957755,897.4745714285713,0.173,36314,414.31,0.91,3187,117.71428571428571,108,716
2021-08-30,"Miami-Dade County, FL",2716940,2948.9944285714287,0.127,162543,771.3828571428572,0.88,6136,216,304,1208
2021-08-30,"Broward County, FL",1952778,2503.927857142857,0.173,101315,603.1357142857142,0.85,4967,199.71428571428572,227,1171
2021-08-30,"Palm Beach County, FL",1496770,1589.575,0.175,63583,444.12857142857143,0.86,3615,124.28571428571429,55,815
2021-08-30,"Duval County, FL",957755,881.2245714285715,0.163,37844,405.2042857142857,0.89,3187,104.71428571428571,130,603
2021-08-31,"Miami-Dade County, FL",2716940,2834.412,0.123,161308,780.1485714285715,0.89,6136,168.85714285714286,NA,1182
2021-08-31,"Broward County, FL",1952778,2517.347714285714,0.173,101858,597.3599999999999,0.84,4978,174.85714285714286,NA,1224
2021-08-31,"Palm Beach County, FL",1496770,1591.584,0.177,62944,443.63714285714286,0.86,3611,112,NA,784
2021-08-31,"Duval County, FL",957755,854.9995714285715,0.157,38121,400.65142857142854,0.88,3187,81.57142857142857,NA,571
2021-09-01,"Miami-Dade County, FL",2716940,2650.4049999999997,0.115,161329,771.5085714285715,0.88,6137,164.42857142857142,NA,1151
2021-09-01,"Broward County, FL",1952778,2467.032,0.168,102793,592.8,0.84,4940,166,NA,1162
2021-09-01,"Palm Beach County, FL",1496770,1562.659571428571,0.173,63229,437.75,0.85,3605,109.71428571428571,NA,768
2021-09-01,"Duval County, FL",957755,856.4798571428572,0.157,38187,400.65142857142854,0.88,3187,79.57142857142857,NA,557
2021-09-02,"Miami-Dade County, FL",2716940,2525.6389999999997,0.109,162197,768.6171428571428,0.88,6114,154.42857142857142,NA,1081
2021-09-02,"Broward County, FL",1952778,2433.6428571428573,0.164,103875,591.96,0.84,4933,160,NA,1120
2021-09-02,"Palm Beach County, FL",1496770,1504.8960000000002,0.168,62704,432,0.84,3600,108,NA,756
2021-09-02,"Duval County, FL",957755,863.9771428571429,0.16,37799,400.65142857142854,0.88,3187,75.85714285714286,NA,531
2021-09-03,"Miami-Dade County, FL",2716940,2442.0685714285714,0.104,164370,765.4742857142857,0.88,6089,147.28571428571428,NA,1031
2021-09-03,"Broward County, FL",1952778,2320.7515714285714,0.157,103473,591.3599999999999,0.84,4928,154.14285714285714,NA,1079
